Stethoscope	ECG
-0.03479	-0.0146484
0.0656128	-0.0137329
0.140381	-0.0119019
0.178833	-0.00946045
0.18219	-0.00762939
0.154114	-0.00671387
0.109558	-0.00640869
0.0665283	-0.00671387
0.0250244	-0.00793457
-0.0283813	-0.00976563
-0.071106	-0.0109863
-0.0778198	-0.0112915
-0.0778198	-0.0112915
-0.0790405	-0.0112915
-0.128479	-0.0109863
-0.0775146	-0.00976563
0.135803	-0.00793457
0.131531	-0.00549316
-0.0180054	-0.00427246
-0.00640869	-0.00335693
0.0222778	-0.00213623
0.027771	-0.00213623
0.0723267	-0.00244141
0.0570679	-0.00335693
-0.00518799	-0.00549316
-0.0369263	-0.00793457
-0.0518799	-0.00946045
-0.0564575	-0.010376
-0.0341797	-0.0100708
-0.0128174	-0.0100708
0.00823975	-0.0109863
0.0119019	-0.012207
0.00549316	-0.012207
0.00854492	-0.0112915
0.000305176	-0.010376
-0.00518799	-0.0100708
0.00823975	-0.00946045
0.00854492	-0.00854492
-0.0170898	-0.00701904
-0.0296021	-0.00610352
-0.0292969	-0.00579834
-0.0198364	-0.00671387
-0.00427246	-0.00701904
0	-0.00701904
0.0109863	-0.00701904
0.0186157	-0.00762939
0.0250244	-0.0088501
0.0201416	-0.010376
0.0125122	-0.0119019
0.00183105	-0.012207
0.00579834	-0.012207
0.0167847	-0.0115967
0.0158691	-0.0109863
0.0296021	-0.0106812
0.0338745	-0.0106812
0.0137329	-0.0100708
0	-0.00946045
-0.0360107	-0.00854492
-0.0689697	-0.0088501
-0.0683594	-0.00946045
-0.0595093	-0.0100708
-0.0305176	-0.010376
0.00732422	-0.010376
0.0213623	-0.0106812
0.0177002	-0.0115967
-0.0158691	-0.012207
0.0515747	-0.0125122
0.152283	-0.012207
0.093689	-0.0119019
0.0177002	-0.0115967
-0.0115967	-0.0109863
-0.0540161	-0.010376
-0.0723267	-0.00915527
-0.0518799	-0.00793457
-0.0442505	-0.00671387
-0.0469971	-0.00549316
-0.027771	-0.00549316
-0.0219727	-0.00488281
-0.0152588	-0.00427246
0.0128174	-0.00396729
0.043335	-0.00366211
0.0540161	-0.00396729
0.0521851	-0.00518799
0.0506592	-0.00671387
0.0323486	-0.00823975
0.00488281	-0.00915527
-0.00305176	-0.00976563
-0.00793457	-0.010376
-0.0283813	-0.0106812
-0.0518799	-0.0106812
-0.0421143	-0.0100708
-0.0320435	-0.00946045
-0.0289917	-0.00854492
-0.0305176	-0.00793457
-0.0344849	-0.00701904
-0.0112915	-0.00579834
0.0180054	-0.00427246
0.0311279	-0.00305176
0.043335	-0.00305176
0.0405884	-0.00457764
0.0283813	-0.00732422
0.0256348	-0.0106812
0.0231934	-0.0134277
0.00976563	-0.0149536
-0.00701904	-0.0149536
-0.0180054	-0.0149536
-0.0140381	-0.0158691
-0.00946045	-0.0164795
-0.00701904	-0.0158691
-0.0140381	-0.0137329
-0.00854492	-0.0109863
-0.000915527	-0.00915527
0.00854492	-0.00823975
0.0125122	-0.0088501
0.00701904	-0.00976563
-0.00183105	-0.010376
-0.00305176	-0.0106812
-0.00854492	-0.0106812
-0.0238037	-0.0106812
-0.0350952	-0.0100708
-0.015564	-0.00915527
0.00732422	-0.00793457
0.00457764	-0.00640869
-0.00305176	-0.00488281
0	-0.00335693
0.0131226	-0.00274658
0.0289917	-0.00183105
0.0314331	-0.000610352
0.0308228	0
0.0274658	-0.000610352
0.022583	-0.0012207
0.00579834	-0.0012207
-0.0112915	-0.0012207
-0.0302124	-0.000915527
-0.045166	-0.000610352
-0.0524902	-0.000610352
-0.0375366	-0.000915527
-0.0112915	-0.00183105
0.00183105	-0.00305176
0.0100708	-0.00366211
0.00640869	-0.00396729
0.00396729	-0.00396729
0.0088501	-0.00366211
0.00183105	-0.00305176
-0.012207	-0.00183105
-0.00457764	0.000305176
0.00793457	0.00305176
0.00457764	0.00640869
0.0161743	0.0106812
0.0189209	0.0158691
0.0250244	0.0210571
0.0354004	0.0259399
0.0222778	0.0308228
0.00274658	0.0354004
-0.0170898	0.0390625
-0.0387573	0.0418091
-0.03479	0.0439453
-0.0253296	0.0460815
-0.0244141	0.0485229
-0.00762939	0.0509644
0.00488281	0.0521851
0.00701904	0.0534058
0.0366211	0.0540161
0.0509644	0.0531006
0.0360107	0.0506592
0.0234985	0.0469971
0.00183105	0.0418091
-0.0216675	0.0350952
-0.0378418	0.0268555
-0.0488281	0.0189209
-0.038147	0.0109863
-0.0192261	0.00396729
-0.0106812	-0.00213623
-0.000915527	-0.00640869
0.00793457	-0.00976563
0.0177002	-0.0115967
0.0332642	-0.0131226
0.0216675	-0.0140381
-0.00274658	-0.0152588
-0.0177002	-0.0167847
-0.0250244	-0.0195313
-0.012207	-0.0231934
-0.00579834	-0.027771
-0.015564	-0.0326538
-0.00335693	-0.0363159
0.0177002	-0.0393677
0.0259399	-0.0411987
0.0335693	-0.0418091
0.0308228	-0.0402832
0.0241089	-0.0378418
0.0314331	-0.0354004
0.0305176	-0.032959
0.0134277	-0.0292969
-0.00823975	-0.0253296
-0.0280762	-0.0216675
-0.0366211	-0.0195313
-0.03479	-0.0192261
-0.039978	-0.0198364
-0.0427246	-0.0213623
-0.032959	-0.0228882
-0.0158691	-0.0238037
0.0012207	-0.0234985
0.0125122	-0.0216675
0.0177002	-0.0180054
0.020752	-0.0131226
0.0164795	-0.00640869
0.0119019	0.00244141
0.010376	0.0146484
-0.00549316	0.0299072
-0.0152588	0.0469971
-0.00427246	0.0650024
0.00335693	0.0842285
0.00427246	0.104675
0.00854492	0.126343
0.00854492	0.148621
0.00488281	0.171509
0.00305176	0.194397
0	0.215149
-0.00366211	0.232544
0.00305176	0.244446
0.0128174	0.249329
0.0210571	0.244141
0.0283813	0.227966
0.0253296	0.200806
0.00701904	0.162964
-0.00793457	0.116272
-0.0183105	0.062561
-0.0357056	0.00488281
-0.043335	-0.0527954
-0.0344849	-0.105286
-0.0271606	-0.148926
-0.0177002	-0.18219
-0.0100708	-0.203552
-0.0216675	-0.212097
-0.0445557	-0.208435
-0.110779	-0.195313
-0.174866	-0.175476
-0.113525	-0.152283
0.0250244	-0.127869
0.157471	-0.105286
0.28656	-0.0854492
0.368347	-0.0692749
0.365295	-0.0576782
0.319214	-0.0500488
0.210266	-0.045166
0.0289917	-0.0418091
-0.182495	-0.0396729
-0.386963	-0.038147
-0.516663	-0.0369263
-0.545044	-0.0354004
-0.507202	-0.0335693
-0.388489	-0.0308228
-0.176392	-0.0283813
0.0927734	-0.0259399
0.359802	-0.0244141
0.559692	-0.0241089
0.640564	-0.0241089
0.58136	-0.0238037
0.404968	-0.0234985
0.168457	-0.0234985
-0.0878906	-0.0241089
-0.323792	-0.0253296
-0.491638	-0.0259399
-0.570679	-0.0259399
-0.548401	-0.0253296
-0.414734	-0.0247192
-0.198059	-0.0234985
0.0460815	-0.0213623
0.273438	-0.0183105
0.436401	-0.0158691
0.507202	-0.0140381
0.494995	-0.0131226
0.391235	-0.0119019
0.218201	-0.0106812
0.0302124	-0.00976563
-0.135803	-0.0088501
-0.267029	-0.00854492
-0.351868	-0.00915527
-0.364075	-0.010376
-0.306396	-0.0119019
-0.205994	-0.0128174
-0.0820923	-0.0134277
0.0357056	-0.0137329
0.124512	-0.0143433
0.181274	-0.0149536
0.199585	-0.0149536
0.187683	-0.0140381
0.148926	-0.0125122
0.0793457	-0.0100708
0.0152588	-0.00732422
-0.0344849	-0.00427246
-0.0750732	-0.00152588
-0.103149	0.000305176
-0.127258	0.000915527
-0.136414	0.00152588
-0.110168	0.00213623
-0.0650024	0.00274658
-0.0161743	0.00244141
0.0271606	0.00152588
0.0610352	0
0.0897217	-0.000610352
0.101318	-0.000305176
0.0933838	0.000610352
0.0753784	0.00183105
0.0500488	0.00305176
0.015564	0.00396729
-0.00701904	0.00457764
-0.0137329	0.00518799
-0.0299072	0.00640869
-0.0570679	0.00732422
-0.0814819	0.0088501
-0.0817871	0.0100708
-0.06073	0.0112915
-0.0445557	0.0125122
-0.0335693	0.0140381
-0.00793457	0.015564
0.0219727	0.0164795
0.0476074	0.0170898
0.0610352	0.017395
0.0653076	0.0170898
0.0698853	0.0161743
0.0714111	0.0152588
0.0527954	0.0146484
0.0164795	0.0146484
-0.0201416	0.0149536
-0.0488281	0.0158691
-0.0671387	0.0170898
-0.0750732	0.0189209
-0.0680542	0.0210571
-0.0454712	0.0241089
-0.00854492	0.0268555
0.0238037	0.0289917
0.038147	0.0308228
0.0436401	0.0317383
0.0436401	0.0326538
0.0369263	0.0338745
0.0283813	0.0344849
0.0170898	0.0344849
0.000305176	0.03479
-0.0170898	0.0350952
-0.0256348	0.0350952
-0.0244141	0.03479
-0.0302124	0.0338745
-0.0415039	0.032959
-0.0387573	0.0320435
-0.0231934	0.0311279
-0.00701904	0.0299072
-0.000610352	0.0280762
0	0.0262451
0.00518799	0.0253296
0.0195313	0.0247192
0.0344849	0.0241089
0.0350952	0.0238037
0.0268555	0.0241089
0.0216675	0.0238037
0.0119019	0.0231934
0.00793457	0.0219727
0.00457764	0.020752
-0.0152588	0.0189209
-0.0320435	0.0164795
-0.0280762	0.0131226
-0.0186157	0.0088501
-0.0164795	0.00396729
-0.0128174	-0.000915527
0.00274658	-0.00488281
0.0262451	-0.00854492
0.0405884	-0.0115967
0.0335693	-0.0146484
0.0158691	-0.017395
0.00152588	-0.0183105
-0.00610352	-0.0189209
-0.0137329	-0.0195313
-0.0265503	-0.0204468
-0.0396729	-0.0210571
-0.0463867	-0.0219727
-0.0354004	-0.0231934
-0.0158691	-0.0247192
0.00152588	-0.0262451
0.015564	-0.0274658
0.0186157	-0.0289917
0.0326538	-0.0308228
0.0354004	-0.0320435
0.0271606	-0.0317383
0.0271606	-0.0308228
0.0140381	-0.0292969
0.00762939	-0.027771
0.0112915	-0.0262451
0.000915527	-0.0247192
-0.00701904	-0.0231934
-0.0228882	-0.0216675
-0.0280762	-0.020752
-0.00946045	-0.020752
-0.0119019	-0.020752
-0.0143433	-0.0213623
-0.0161743	-0.0228882
-0.0302124	-0.0241089
-0.0421143	-0.0247192
-0.06073	-0.0253296
-0.0823975	-0.0256348
-0.0723267	-0.0253296
-0.0436401	-0.0250244
-0.0372314	-0.0241089
0.0457764	-0.0228882
0.281677	-0.0219727
0.397034	-0.0210571
0.422668	-0.0204468
0.313416	-0.0201416
0.0524902	-0.0201416
-0.202942	-0.0189209
-0.398254	-0.0177002
-0.524902	-0.0167847
-0.544128	-0.0167847
-0.45105	-0.0164795
-0.263367	-0.015564
-0.0198364	-0.0143433
0.203247	-0.0128174
0.356445	-0.0119019
0.428467	-0.0112915
0.428467	-0.0106812
0.371094	-0.010376
0.271301	-0.0100708
0.132446	-0.010376
-0.0265503	-0.0106812
-0.149231	-0.010376
-0.220642	-0.00976563
-0.248413	-0.00946045
-0.24292	-0.00976563
-0.209656	-0.00976563
-0.158997	-0.00976563
-0.0909424	-0.0088501
-0.0137329	-0.00732422
0.0482178	-0.00640869
0.0924683	-0.00579834
0.118408	-0.00579834
0.119324	-0.00579834
0.0949097	-0.00610352
0.0564575	-0.00671387
0.0088501	-0.00762939
-0.0314331	-0.00915527
-0.0500488	-0.0106812
-0.0454712	-0.0125122
-0.0216675	-0.0143433
0.00793457	-0.0149536
0.0256348	-0.0146484
0.0311279	-0.0137329
0.0302124	-0.0128174
0.0238037	-0.0112915
0.00518799	-0.010376
-0.0228882	-0.00976563
-0.0375366	-0.0088501
-0.0335693	-0.00732422
-0.022583	-0.00671387
-0.00854492	-0.00671387
-0.000305176	-0.00732422
-0.000305176	-0.00793457
-0.00305176	-0.00823975
0.00274658	-0.00793457
0.0100708	-0.00762939
0.00946045	-0.00793457
0.0115967	-0.00854492
0.0186157	-0.00946045
0.0265503	-0.0100708
0.0314331	-0.0112915
0.0189209	-0.0115967
-0.00823975	-0.012207
-0.020752	-0.0134277
-0.0161743	-0.0140381
-0.0164795	-0.0140381
-0.0204468	-0.0137329
-0.0289917	-0.0131226
-0.0271606	-0.0125122
-0.0115967	-0.0119019
0.00518799	-0.0109863
0.0109863	-0.0100708
0.0131226	-0.0088501
0.0180054	-0.00793457
0.0180054	-0.00732422
0.0131226	-0.00671387
-0.00640869	-0.00640869
-0.0146484	-0.00640869
-0.00610352	-0.00610352
0.0088501	-0.00610352
0.0186157	-0.00610352
0.0140381	-0.00671387
0.000305176	-0.00671387
-0.00915527	-0.00640869
-0.0140381	-0.00610352
-0.0143433	-0.00640869
-0.0152588	-0.00640869
-0.0198364	-0.00610352
-0.0167847	-0.00518799
-0.0112915	-0.00457764
-0.00701904	-0.00396729
-0.00457764	-0.00396729
0.00366211	-0.00366211
0.017395	-0.00396729
0.0265503	-0.00488281
0.0250244	-0.00640869
0.0131226	-0.00793457
0.0100708	-0.00946045
0.012207	-0.0112915
0.00915527	-0.0134277
0.00366211	-0.0158691
-0.00549316	-0.0177002
-0.0119019	-0.0183105
-0.0112915	-0.0189209
-0.00854492	-0.0192261
-0.0115967	-0.0183105
-0.017395	-0.0164795
-0.0137329	-0.0140381
0.00335693	-0.0112915
0.0210571	-0.00762939
0.0234985	-0.00457764
0.00762939	-0.00183105
-0.0112915	0.000305176
-0.0152588	0.00152588
-0.00976563	0.00274658
-0.00762939	0.00366211
-0.0152588	0.00549316
-0.0250244	0.00823975
-0.0210571	0.0106812
-0.00640869	0.0131226
0.00152588	0.015564
0.00518799	0.0180054
0.0143433	0.0213623
0.0280762	0.0253296
0.0357056	0.0289917
0.0320435	0.0311279
0.0241089	0.0326538
0.0125122	0.0344849
-0.00152588	0.0363159
-0.00549316	0.0384521
-0.00610352	0.0411987
-0.0115967	0.043335
-0.0192261	0.0445557
-0.0262451	0.0460815
-0.027771	0.0476074
-0.0256348	0.0479126
-0.0231934	0.0460815
-0.0109863	0.0424194
0.00946045	0.0372314
0.0213623	0.0308228
0.0216675	0.0234985
0.0164795	0.015564
0.0100708	0.00793457
0.0109863	0.0012207
0.00732422	-0.00457764
-0.0125122	-0.00915527
-0.0271606	-0.0125122
-0.0234985	-0.0140381
-0.00823975	-0.0143433
0.00915527	-0.0149536
0.0192261	-0.017395
0.0234985	-0.020752
0.0210571	-0.0247192
0.00976563	-0.0274658
-0.00427246	-0.0299072
-0.0167847	-0.032959
-0.0265503	-0.0372314
-0.0247192	-0.0418091
-0.0119019	-0.0445557
0.00915527	-0.0454712
0.0296021	-0.0454712
0.0357056	-0.0442505
0.0283813	-0.0427246
0.0253296	-0.0411987
0.0140381	-0.038147
-0.017395	-0.0344849
-0.0460815	-0.0317383
-0.0552368	-0.0299072
-0.0524902	-0.0286865
-0.0354004	-0.0271606
-0.0189209	-0.0262451
-0.017395	-0.0253296
-0.00640869	-0.0250244
0.0189209	-0.0250244
0.043335	-0.0259399
0.0543213	-0.0268555
0.0543213	-0.0265503
0.0531006	-0.0250244
0.0463867	-0.0210571
0.0314331	-0.0149536
0.0161743	-0.00732422
-0.00946045	0.00152588
-0.0344849	0.012207
-0.0415039	0.0253296
-0.0439453	0.0415039
-0.0469971	0.0598145
-0.0497437	0.0784302
-0.0402832	0.0967407
-0.0302124	0.115356
-0.0265503	0.134888
-0.0183105	0.155945
-0.0106812	0.177307
0.0109863	0.197754
0.0479126	0.215759
0.0714111	0.228882
0.0720215	0.236206
0.0610352	0.235291
0.0421143	0.22522
0.020752	0.204163
0.00488281	0.172119
-0.00854492	0.1297
-0.0360107	0.0793457
-0.0497437	0.0238037
-0.0430298	-0.032959
-0.0457764	-0.0872803
-0.0460815	-0.134583
-0.0393677	-0.171509
-0.0369263	-0.196228
-0.0274658	-0.20813
-0.015564	-0.20813
-0.067749	-0.197144
-0.153503	-0.177917
-0.118713	-0.153809
0.0164795	-0.128174
0.169373	-0.104065
0.310669	-0.0827026
0.392151	-0.065918
0.405273	-0.0534058
0.361023	-0.045166
0.232239	-0.0402832
0.00854492	-0.0372314
-0.259705	-0.0344849
-0.496826	-0.0323486
-0.636597	-0.0308228
-0.667725	-0.0299072
-0.595703	-0.0286865
-0.406189	-0.0265503
-0.128174	-0.0238037
0.184326	-0.0216675
0.470581	-0.0204468
0.665588	-0.020752
0.726013	-0.0216675
0.64209	-0.022583
0.442505	-0.0231934
0.183411	-0.022583
-0.0894165	-0.0222778
-0.332336	-0.0222778
-0.498047	-0.022583
-0.572815	-0.0222778
-0.541382	-0.0210571
-0.427551	-0.0195313
-0.250549	-0.0186157
-0.0274658	-0.0177002
0.194702	-0.0164795
0.360107	-0.015564
0.444031	-0.0146484
0.446472	-0.0140381
0.375671	-0.0134277
0.266113	-0.0131226
0.119019	-0.012207
-0.0393677	-0.0112915
-0.173645	-0.0109863
-0.259705	-0.0112915
-0.298462	-0.0112915
-0.284424	-0.0112915
-0.234375	-0.0115967
-0.152283	-0.0109863
-0.050354	-0.010376
0.0500488	-0.00946045
0.118103	-0.00823975
0.144043	-0.00671387
0.126648	-0.00579834
0.0967407	-0.00518799
0.072937	-0.00457764
0.0546265	-0.00366211
0.0219727	-0.00213623
-0.0259399	-0.000915527
-0.0567627	0
-0.0613403	0.000305176
-0.0537109	0.000915527
-0.0357056	0.0012207
-0.0112915	0.00213623
-0.0012207	0.00305176
0.00152588	0.00396729
0.00701904	0.00457764
0.00732422	0.00518799
0.00488281	0.00579834
0.0183105	0.00610352
0.0274658	0.00640869
0.0219727	0.00701904
0.00732422	0.00823975
-0.0161743	0.00976563
-0.0384521	0.0109863
-0.0311279	0.0125122
-0.0125122	0.0134277
0.00152588	0.0143433
0.0183105	0.0152588
0.0265503	0.0161743
0.0354004	0.0164795
0.0445557	0.0164795
0.0286865	0.0161743
-0.000610352	0.015564
-0.0286865	0.0152588
-0.0494385	0.0152588
-0.045166	0.0161743
-0.0387573	0.0170898
-0.0268555	0.0186157
0.00244141	0.0204468
0.0274658	0.022583
0.050354	0.0247192
0.0500488	0.0265503
0.0286865	0.0286865
0.015564	0.0302124
-0.00823975	0.0308228
-0.0195313	0.0311279
-0.0149536	0.0311279
-0.0228882	0.0311279
-0.0247192	0.0308228
-0.0180054	0.0305176
-0.00396729	0.0305176
0.00427246	0.0308228
0.0143433	0.0314331
0.0219727	0.0326538
0.0146484	0.0344849
0.00946045	0.0357056
-0.00274658	0.0363159
-0.0204468	0.0363159
-0.0216675	0.0366211
-0.0140381	0.0375366
0.00488281	0.0372314
0.0283813	0.0363159
0.0256348	0.03479
0.0112915	0.032959
-0.00274658	0.0314331
-0.0106812	0.0292969
-0.0192261	0.0274658
-0.0268555	0.0262451
-0.0210571	0.0256348
-0.010376	0.0253296
-0.00427246	0.0241089
0.00183105	0.0228882
0.015564	0.0216675
0.0201416	0.0201416
0.0180054	0.0177002
0.0112915	0.0146484
0.00701904	0.0115967
-0.0128174	0.00823975
-0.0289917	0.00488281
-0.0283813	0.000305176
-0.0152588	-0.00457764
-0.00427246	-0.00854492
-0.00823975	-0.0115967
0.00427246	-0.0137329
0.0256348	-0.0158691
0.027771	-0.0177002
0.0088501	-0.0189209
-0.00427246	-0.0204468
-0.00793457	-0.0216675
-0.00457764	-0.0222778
0.00915527	-0.0222778
0.00610352	-0.022583
0.00396729	-0.0234985
0.00457764	-0.0244141
0.00946045	-0.0256348
0.0265503	-0.0265503
0.0299072	-0.0274658
0.0152588	-0.0283813
-0.00396729	-0.0292969
-0.0195313	-0.0299072
-0.027771	-0.0302124
-0.0390625	-0.0305176
-0.045166	-0.0299072
-0.050354	-0.0289917
-0.0317383	-0.027771
-0.00366211	-0.0259399
0.0161743	-0.0241089
0.0283813	-0.0222778
0.0357056	-0.0213623
0.045166	-0.0210571
0.0372314	-0.0210571
0.00579834	-0.0213623
-0.0271606	-0.0216675
-0.0485229	-0.0216675
-0.0598145	-0.0213623
-0.071106	-0.020752
-0.0787354	-0.0198364
-0.0793457	-0.0189209
-0.0558472	-0.0180054
-0.0265503	-0.0170898
0.0695801	-0.0161743
0.305176	-0.015564
0.436707	-0.0149536
0.466003	-0.0146484
0.332031	-0.0149536
0.0396729	-0.0152588
-0.24292	-0.0161743
-0.462952	-0.0177002
-0.595703	-0.0186157
-0.604858	-0.0192261
-0.499878	-0.0195313
-0.288696	-0.0195313
-0.0152588	-0.0189209
0.234375	-0.0180054
0.413513	-0.0177002
0.510559	-0.0170898
0.507202	-0.0164795
0.443726	-0.015564
0.346985	-0.0140381
0.197449	-0.0128174
0.010376	-0.0125122
-0.171204	-0.0131226
-0.315857	-0.0140381
-0.40802	-0.0146484
-0.432739	-0.015564
-0.379944	-0.0161743
-0.279541	-0.0167847
-0.144958	-0.0167847
0.00518799	-0.0164795
0.141907	-0.0161743
0.247498	-0.015564
0.30304	-0.0140381
0.290527	-0.0131226
0.235901	-0.0125122
0.153503	-0.0119019
0.0482178	-0.0112915
-0.045166	-0.0106812
-0.116272	-0.0106812
-0.164185	-0.0112915
-0.1651	-0.0115967
-0.137939	-0.0119019
-0.106506	-0.0119019
-0.0585938	-0.0115967
-0.00183105	-0.0112915
0.0460815	-0.0115967
0.0811768	-0.0125122
0.0930786	-0.0137329
0.0823975	-0.0134277
0.0720215	-0.0125122
0.0552368	-0.0109863
0.0311279	-0.0100708
0.0131226	-0.00915527
-0.0134277	-0.00823975
-0.0454712	-0.00701904
-0.0604248	-0.00549316
-0.0634766	-0.00457764
-0.0656128	-0.00305176
-0.0613403	-0.0012207
-0.0430298	-0.000915527
-0.0158691	-0.00183105
0.0143433	-0.00335693
0.0372314	-0.00488281
0.0479126	-0.00671387
0.0543213	-0.0088501
0.0521851	-0.010376
0.0320435	-0.0115967
0.0112915	-0.012207
0.000305176	-0.0125122
-0.00305176	-0.0131226
-0.00915527	-0.0137329
-0.0305176	-0.0137329
-0.055542	-0.0131226
-0.0595093	-0.0125122
-0.0463867	-0.0115967
-0.0280762	-0.0106812
-0.00610352	-0.00946045
0.0152588	-0.00823975
0.0299072	-0.00732422
0.0454712	-0.00671387
0.050354	-0.00671387
0.0402832	-0.00671387
0.0320435	-0.00701904
0.0152588	-0.00762939
-0.00427246	-0.00823975
-0.00152588	-0.0088501
0.00579834	-0.00976563
-0.00152588	-0.0109863
-0.0177002	-0.012207
-0.0283813	-0.0131226
-0.0405884	-0.0137329
-0.0515747	-0.0140381
-0.0534058	-0.012207
-0.0430298	-0.0100708
-0.0195313	-0.00915527
0.0161743	-0.0088501
0.0479126	-0.00854492
0.0646973	-0.00793457
0.0692749	-0.00762939
0.057373	-0.00762939
0.0427246	-0.00854492
0.0326538	-0.00976563
0.0109863	-0.0106812
-0.0177002	-0.0106812
-0.0384521	-0.010376
-0.0445557	-0.010376
-0.0372314	-0.00946045
-0.0164795	-0.00793457
0.00335693	-0.00579834
0.00396729	-0.00335693
-0.00244141	-0.000915527
-0.0241089	0.00183105
-0.0582886	0.00488281
-0.0796509	0.00732422
-0.078125	0.0100708
-0.0466919	0.0128174
0.00946045	0.0161743
0.0506592	0.0195313
0.0646973	0.0219727
0.0753784	0.0241089
0.0732422	0.0259399
0.0524902	0.027771
0.0283813	0.0292969
-0.00274658	0.0302124
-0.0289917	0.0314331
-0.0350952	0.0335693
-0.0317383	0.0363159
-0.0195313	0.0393677
-0.000915527	0.0424194
0.0149536	0.045166
0.0238037	0.0476074
0.0283813	0.0494385
0.0219727	0.0500488
0	0.0488281
-0.0170898	0.0454712
-0.0180054	0.039978
-0.00976563	0.0332642
-0.000305176	0.0259399
-0.00274658	0.0186157
-0.0119019	0.0112915
-0.012207	0.00396729
-0.0112915	-0.00213623
-0.0268555	-0.00640869
-0.0338745	-0.00946045
-0.0311279	-0.0112915
-0.0244141	-0.0131226
-0.00518799	-0.0146484
0.012207	-0.015564
0.0265503	-0.0167847
0.0482178	-0.0189209
0.0637817	-0.0210571
0.0656128	-0.0238037
0.0479126	-0.0268555
0.00640869	-0.0305176
-0.0299072	-0.0335693
-0.0524902	-0.0357056
-0.062561	-0.0372314
-0.06073	-0.0393677
-0.0570679	-0.0421143
-0.0341797	-0.0442505
0.00762939	-0.0448608
0.039978	-0.0442505
0.0534058	-0.0430298
0.0518799	-0.0421143
0.0408936	-0.0411987
0.0302124	-0.039978
0.0247192	-0.0387573
0.0112915	-0.0366211
-0.00518799	-0.0335693
-0.0137329	-0.0302124
-0.017395	-0.0280762
-0.0271606	-0.0280762
-0.0384521	-0.0292969
-0.0439453	-0.0305176
-0.0378418	-0.0308228
-0.0149536	-0.0305176
0.0128174	-0.0302124
0.0247192	-0.0286865
0.0280762	-0.0256348
0.0289917	-0.0213623
0.0262451	-0.0158691
0.0213623	-0.00732422
0.00274658	0.00488281
-0.0280762	0.0204468
-0.0473022	0.0390625
-0.0552368	0.0592041
-0.0616455	0.0805664
-0.0640869	0.102234
-0.0463867	0.125732
-0.00701904	0.150146
0.0384521	0.174866
0.0750732	0.197449
0.0967407	0.21637
0.10376	0.230408
0.106812	0.237122
0.0958252	0.23407
0.0643921	0.220337
0.0189209	0.195923
-0.0393677	0.161438
-0.0891113	0.117493
-0.112915	0.0656128
-0.12207	0.0100708
-0.119934	-0.045166
-0.103149	-0.0967407
-0.0695801	-0.140381
-0.0314331	-0.173035
0.00976563	-0.193481
0.0387573	-0.202026
-0.0219727	-0.199585
-0.118408	-0.187378
-0.109253	-0.168152
-0.0161743	-0.145264
0.110168	-0.121765
0.26123	-0.0994873
0.397949	-0.0814819
0.456543	-0.0674438
0.418396	-0.0570679
0.288391	-0.0497437
0.0604248	-0.0448608
-0.20752	-0.0421143
-0.446167	-0.0402832
-0.619812	-0.0384521
-0.690613	-0.0363159
-0.645752	-0.0350952
-0.45166	-0.0344849
-0.147095	-0.0344849
0.18158	-0.0344849
0.491028	-0.03479
0.691833	-0.0354004
0.741882	-0.0357056
0.640564	-0.0357056
0.413208	-0.0360107
0.123901	-0.0360107
-0.188904	-0.0350952
-0.435181	-0.0335693
-0.56366	-0.032959
-0.592651	-0.0326538
-0.51239	-0.0317383
-0.364685	-0.0305176
-0.164185	-0.0289917
0.0585938	-0.027771
0.235596	-0.0262451
0.352478	-0.0244141
0.387268	-0.0210571
0.371094	-0.0177002
0.323181	-0.0143433
0.223999	-0.0119019
0.106812	-0.00976563
-0.0262451	-0.00762939
-0.133057	-0.00640869
-0.197449	-0.00671387
-0.239563	-0.00823975
